sample_index,Scenario,instructions,cpu-migrations,mem_access_rd,mem_access_wr,cache-misses,L1-icache-loads,dTLB-store-misses
3928,Benign,3299382519.0,0.0,802364454.0,579723067.0,45031352.0,1606059893.0,2786628.0
3929,Attack,4856753719.0,0.0,505163559.0,502190198.0,8323767.0,1583312812.0,527426.0
3930,Attack,13552729325.0,1245.0,3041600529.0,2791438156.0,79126457.0,6007328510.0,3740183.0
3931,Attack,4687963928.0,0.0,775949398.0,811503135.0,10672999.0,1547514631.0,525010.0
3932,Attack,8806087723.0,0.0,2189097198.0,1989847214.0,59144555.0,3646014183.0,2339102.0
3933,Attack,6270564279.0,0.0,1032574510.0,772345531.0,72356594.0,2099229612.0,4057117.0
3934,Attack,4460189312.0,0.0,938955315.0,1039661003.0,40170817.0,1817845936.0,2536860.0
3935,Attack,5532332941.0,0.0,880449981.0,654833423.0,39657509.0,1717810544.0,2784024.0
3936,Attack,8596128979.0,0.0,1943296558.0,1783761925.0,56315008.0,3831625636.0,2462908.0
3937,Attack,6898172592.0,0.0,684018606.0,647973080.0,12283341.0,2648280359.0,467963.0
3938,Attack,5634419619.0,1144.0,1351260958.0,1179145290.0,59895337.0,2459810170.0,3379135.0
3939,Attack,7963909585.0,0.0,1335933008.0,1310662286.0,37869237.0,2931664185.0,1280638.0
3940,Attack,6575357473.0,0.0,1001779571.0,942971639.0,39064508.0,2826559281.0,1994298.0
3941,Attack,5408191031.0,0.0,1079979818.0,744516040.0,60436417.0,2066108748.0,2792940.0
3942,Attack,6920173145.0,1094.0,1170911238.0,990753252.0,55263624.0,2867077080.0,3346952.0
3943,Benign,3025429093.0,0.0,771599182.0,579893595.0,35008674.0,1595450964.0,2710075.0
3944,Attack,3563353033.0,0.0,491604602.0,453664519.0,5733707.0,965782483.0,185604.0
3945,Benign,300985760.0,0.0,15057619.0,15312605.0,1226265.0,75396141.0,51135.0
3946,Benign,1680831286.0,0.0,539568518.0,381341852.0,21769041.0,605648068.0,975814.0
3947,Benign,1751513053.0,0.0,316828069.0,243589371.0,11024710.0,547332360.0,626208.0
3948,Attack,4900179335.0,0.0,543630018.0,535358622.0,4823295.0,1763906948.0,244816.0
3949,Attack,6110011547.0,0.0,1178682132.0,1026171351.0,39461645.0,2669641375.0,1843417.0
3950,Attack,23912368472.0,0.0,2016784528.0,437379586.0,137819079.0,6186229100.0,21786187.0
3951,Attack,5637558557.0,0.0,762380578.0,689147159.0,12311808.0,1832878139.0,617610.0
3952,Attack,3252795239.0,0.0,1113709445.0,904617969.0,45052395.0,2114700310.0,3189887.0
3953,Benign,88332532.0,0.0,82663863.0,79886079.0,1155551.0,43225641.0,50106.0
3954,Attack,8922195923.0,0.0,2186203381.0,1909029111.0,58473276.0,4069510765.0,2329170.0
3955,Attack,5310884655.0,0.0,534886270.0,529165624.0,15019750.0,1564097125.0,525848.0
3956,Attack,6184996569.0,0.0,1177352352.0,1037414587.0,21389249.0,2517505128.0,1117076.0
3957,Benign,285392743.0,0.0,13310983.0,12524097.0,1071558.0,61795326.0,40060.0
3958,Attack,1738043440.0,0.0,269171228.0,205726612.0,7938037.0,324148957.0,673388.0
3959,Attack,10514707480.0,1416.0,2432823876.0,2115666953.0,82666450.0,4878486350.0,5377730.0
3960,Attack,5769125077.0,0.0,1429537320.0,1279025926.0,36921597.0,2178204403.0,1704761.0
3961,Benign,3064770911.0,0.0,764342841.0,582602633.0,44776829.0,1224774480.0,2796515.0
3962,Attack,3053153527.0,0.0,1016495758.0,769523036.0,49659767.0,1352961864.0,2803277.0
3963,Attack,10844197086.0,1509.0,2356826933.0,2180568344.0,86780061.0,4834833161.0,4655640.0
3964,Attack,9063319410.0,0.0,1593175883.0,1278430155.0,62840712.0,3668913384.0,4641214.0
3965,Benign,696925157.0,0.0,17263343.0,17176627.0,1883016.0,57236766.0,53842.0
3966,Attack,6991098515.0,1048.0,1819331704.0,1413951918.0,68579210.0,3650003198.0,4126854.0
3967,Attack,8010636643.0,0.0,1735866793.0,1368694297.0,61571658.0,3129147211.0,4770501.0
3968,Attack,5321316773.0,0.0,710315480.0,639971738.0,10841130.0,1975108175.0,734320.0
3969,Attack,4684242660.0,0.0,1316197570.0,977431799.0,60362666.0,1674847630.0,3455979.0
3970,Attack,10694592542.0,1168.0,2256027671.0,1768776691.0,72554618.0,4189222126.0,3701417.0
3971,Attack,7009439085.0,1145.0,1455045096.0,1215315950.0,57490533.0,3008541396.0,3217630.0
3972,Attack,3617796846.0,0.0,650980964.0,723555404.0,45743687.0,1431258997.0,1658466.0
3973,Attack,7278536457.0,0.0,1466904106.0,1206109306.0,57810932.0,2856364625.0,3861922.0
3974,Attack,6363413462.0,1072.0,1280497590.0,1153476341.0,62414246.0,2483342043.0,3679962.0
3975,Attack,23130851252.0,0.0,2498213882.0,651327594.0,130917761.0,6063531093.0,21524483.0
3976,Benign,694289003.0,0.0,22065613.0,23469897.0,6668882.0,108334625.0,85983.0
3977,Attack,4334007695.0,0.0,978582075.0,794069754.0,45454726.0,1805717441.0,1776033.0
3978,Attack,5637526674.0,0.0,1400922592.0,975904120.0,94703748.0,2983476707.0,4988174.0
3979,Attack,10694409385.0,1397.0,2255282545.0,1952968235.0,90670426.0,4856869718.0,4351917.0
3980,Attack,3958592445.0,0.0,764035368.0,736899170.0,13246487.0,1253326654.0,518542.0
3981,Attack,11729901330.0,1728.0,2195393905.0,2048853329.0,86059486.0,4843859362.0,5447834.0
3982,Attack,22730689640.0,0.0,2173109214.0,584446841.0,156633531.0,6406468377.0,20923920.0
3983,Benign,5764625152.0,0.0,1426172756.0,1072001804.0,88816630.0,2481973887.0,4143199.0
3984,Attack,12925854857.0,0.0,2825053005.0,2851000387.0,93151980.0,6057764165.0,5202664.0
3985,Attack,4978714979.0,0.0,1466838716.0,1048698788.0,63671304.0,2416978092.0,4277303.0
3986,Attack,9349210806.0,1171.0,1797694317.0,1531016923.0,67815383.0,3727327205.0,4111639.0
3987,Benign,111919021.0,0.0,15533731.0,17499446.0,1054019.0,170379135.0,91461.0
3988,Attack,7847045163.0,1085.0,1632438408.0,1344635069.0,56790306.0,2815002598.0,3335994.0
3989,Attack,9718441339.0,1570.0,2201470241.0,2047484978.0,76971474.0,4897211074.0,4105182.0
3990,Attack,7399353909.0,0.0,1684645723.0,1426283843.0,59419103.0,3104327526.0,4377634.0
3991,Attack,8004897575.0,0.0,1305060709.0,1136352254.0,27430470.0,2921287607.0,1667727.0
3992,Attack,8098309091.0,0.0,1671846995.0,1629416807.0,44097784.0,3463955289.0,1853516.0
3993,Attack,4315318450.0,0.0,1121570303.0,1082014851.0,58216054.0,2303302176.0,3165858.0
3994,Attack,5071970776.0,0.0,1514740728.0,1106715061.0,83308505.0,2364802895.0,4187418.0
3995,Attack,9749122139.0,1718.0,2158420518.0,1822101457.0,73735048.0,4402863233.0,5058580.0
3996,Benign,2921388916.0,0.0,956293180.0,705451444.0,44203793.0,1457683424.0,2519439.0
3997,Attack,1873727959.0,0.0,248343260.0,166724801.0,6668739.0,747664857.0,523425.0
3998,Attack,5418028902.0,0.0,626792497.0,569335532.0,12361647.0,2073843940.0,746509.0
3999,Attack,7467307251.0,0.0,1785082209.0,1629422172.0,52756214.0,2968037149.0,1601023.0
4000,Attack,3324370989.0,0.0,259974672.0,246548934.0,17437146.0,486550357.0,397887.0
4001,Attack,6042117869.0,0.0,1310245168.0,1028029586.0,77620848.0,2374296770.0,4481030.0
4002,Attack,11629977299.0,1245.0,2377927905.0,2056481549.0,95269408.0,5042218945.0,4789632.0
4003,Attack,9474419847.0,0.0,1428027831.0,1227376675.0,49315778.0,3931315985.0,2191431.0
4004,Attack,5632883451.0,0.0,1506299774.0,1063686848.0,76469889.0,2581080195.0,4149105.0
4005,Benign,119957121.0,0.0,27210719.0,27313866.0,921099.0,297346838.0,238371.0
4006,Benign,5571044719.0,1127.0,1341635359.0,1045441891.0,80977967.0,2489423996.0,4654538.0
4007,Benign,151893496.0,0.0,28984129.0,29269212.0,1667672.0,58325588.0,53846.0
4008,Attack,20182024417.0,0.0,2496578248.0,1023046325.0,146917192.0,6003203678.0,17943104.0
4009,Attack,4940463911.0,0.0,449138763.0,447462652.0,8247517.0,1973430554.0,506067.0
4010,Attack,22223719660.0,0.0,2435746907.0,647379809.0,138758174.0,6286972775.0,20977369.0
4011,Attack,5118123288.0,0.0,512650201.0,493313162.0,2005749.0,1746961924.0,238834.0
4012,Attack,1755403558.0,0.0,412341813.0,669109165.0,33675922.0,902084146.0,1461398.0
4013,Benign,96987721.0,0.0,132862368.0,140045885.0,1016884.0,49758766.0,46826.0
4014,Attack,9411855185.0,1247.0,2587615631.0,2359709554.0,97281411.0,4745604688.0,4226253.0
4015,Attack,4288851740.0,0.0,480521342.0,428553475.0,10400067.0,1921602145.0,849508.0
4016,Benign,3099667729.0,0.0,758683855.0,579636422.0,44519289.0,1416650021.0,2622445.0
4017,Attack,5990243527.0,0.0,977900453.0,797368962.0,26279307.0,2695559431.0,1511508.0
4018,Attack,21595638151.0,0.0,2990316242.0,852496678.0,148183505.0,6312212663.0,19593518.0
4019,Attack,9603208246.0,1045.0,1692806088.0,1441242777.0,55136182.0,3564911340.0,3485242.0
4020,Attack,10553165329.0,0.0,1686672990.0,1368730422.0,75019857.0,3904037554.0,4105555.0
4021,Benign,81088287.0,0.0,173670761.0,137708419.0,1129003.0,181963971.0,187148.0
4022,Attack,2769825813.0,0.0,456416568.0,432851629.0,2853594.0,888500088.0,234532.0
4023,Benign,3462951646.0,0.0,714839348.0,554188459.0,46450729.0,1433092086.0,2841118.0
4024,Attack,9439476237.0,0.0,2176939234.0,2030942325.0,63149524.0,4389522400.0,2967488.0
4025,Attack,6083537238.0,0.0,995475856.0,758725809.0,32564095.0,2965533098.0,1937661.0
4026,Attack,10674160012.0,1413.0,2564007108.0,2343630290.0,76674694.0,5027715007.0,4347448.0
4027,Attack,6595715727.0,1111.0,1418568619.0,1146899456.0,42449415.0,3044981293.0,2868422.0
4028,Attack,4608385033.0,0.0,484926644.0,538516730.0,9687746.0,1820977009.0,557473.0
4029,Attack,5872305945.0,0.0,600645399.0,573319041.0,11319862.0,2005276485.0,703787.0
4030,Attack,10433595695.0,1642.0,2305480281.0,2085137091.0,76380938.0,4835564674.0,4567258.0
4031,Attack,5027762861.0,0.0,1264656880.0,1301384772.0,75793063.0,2442066317.0,3924085.0
4032,Benign,3231237344.0,0.0,799798646.0,630921689.0,56311492.0,1457392785.0,3185089.0
4033,Attack,4295815079.0,0.0,493380611.0,506482695.0,9448208.0,1471664647.0,441215.0
4034,Attack,4889246788.0,0.0,494074497.0,486940904.0,9989814.0,2077282479.0,1112317.0
4035,Attack,4546290976.0,0.0,884333830.0,748494385.0,47982114.0,2069083316.0,2448572.0
4036,Attack,2654185893.0,0.0,478742767.0,475889807.0,2336287.0,1132690235.0,620881.0
4037,Attack,6378915682.0,0.0,1208034311.0,1043856008.0,53856968.0,2218164513.0,2614043.0
4038,Attack,5999433822.0,0.0,1293407628.0,1156478713.0,55670921.0,2249122523.0,3107270.0
4039,Attack,3407390276.0,0.0,537085172.0,513085028.0,7830562.0,1350520451.0,618342.0
4040,Benign,2795652948.0,0.0,709334534.0,528249384.0,54144827.0,1577193530.0,2896287.0
4041,Attack,7731403280.0,1172.0,1151843388.0,960021537.0,66121073.0,2447760385.0,3687532.0
4042,Attack,3576039075.0,0.0,488569666.0,477085372.0,10636519.0,999703379.0,452410.0
4043,Benign,5645019211.0,0.0,1485523610.0,1073099042.0,88930575.0,2726549749.0,3937475.0
4044,Benign,433843255.0,0.0,26524721.0,23106152.0,1053659.0,183450028.0,43411.0
4045,Benign,3325856946.0,0.0,714762701.0,568887382.0,49386412.0,1412964661.0,2621165.0
4046,Attack,4694341978.0,0.0,422462282.0,442264949.0,10937932.0,1471418232.0,417710.0
4047,Attack,6969915549.0,0.0,1275403459.0,1032305021.0,64918937.0,2943004662.0,3611184.0
4048,Attack,8261292193.0,0.0,1303266607.0,1143110926.0,47120719.0,3131589153.0,2248329.0
4049,Attack,10783099639.0,0.0,1842652414.0,2157238085.0,60355117.0,4701238219.0,3483000.0
4050,Attack,5529970813.0,0.0,1279586295.0,935503772.0,96426561.0,2733027093.0,3997924.0
4051,Benign,101102344.0,0.0,22764265.0,23289699.0,1447200.0,47003210.0,63564.0
4052,Benign,4956617877.0,0.0,1093154555.0,763761819.0,71463845.0,2455332578.0,4064696.0
4053,Attack,7933981131.0,0.0,1720308507.0,1538428977.0,65012271.0,3132187466.0,5080018.0
4054,Benign,3626242525.0,0.0,1062689378.0,837357972.0,52897129.0,1822035492.0,3535836.0
4055,Attack,7661442987.0,0.0,837323021.0,819139667.0,13096681.0,2737153048.0,1041864.0
4056,Attack,10220708792.0,1528.0,2394524038.0,2267049393.0,96013682.0,5221268354.0,5023181.0
4057,Benign,5906662941.0,0.0,1415793022.0,1085083034.0,77018728.0,2599483163.0,4185429.0
4058,Benign,166089772.0,0.0,18993655.0,23290806.0,1575997.0,117461627.0,62997.0
4059,Attack,6672014444.0,0.0,1180590848.0,1136642239.0,50882976.0,2114634798.0,1551627.0
4060,Benign,125149149.0,0.0,29200289.0,28008124.0,1130885.0,152791091.0,181382.0
4061,Attack,5152237580.0,0.0,546891511.0,580237855.0,2953203.0,1334131335.0,157393.0
4062,Attack,4573256595.0,0.0,740152144.0,651655613.0,44781213.0,1839970124.0,2927969.0
4063,Attack,11179419831.0,0.0,2218651214.0,2034525835.0,68934074.0,4838184106.0,2544056.0
4064,Attack,10548420541.0,0.0,1962465789.0,1801948142.0,75009514.0,5086180470.0,2711512.0
4065,Attack,11313698021.0,1910.0,2227979851.0,2341860366.0,80967039.0,4531863230.0,5352272.0
4066,Attack,2536496170.0,0.0,582569968.0,684652910.0,19772297.0,1138030596.0,783757.0
4067,Benign,5058339712.0,0.0,1282594188.0,987375615.0,71589893.0,2246478624.0,3340108.0
4068,Attack,7133765214.0,1178.0,1399182011.0,1120043173.0,61888483.0,3080506482.0,3680280.0
4069,Attack,4552440357.0,0.0,923337184.0,968879295.0,41183404.0,1873146970.0,2741891.0
4070,Attack,5559284859.0,0.0,686669276.0,657187787.0,9069785.0,2028151127.0,679043.0
4071,Attack,4042563488.0,0.0,1041497766.0,1009503657.0,23022777.0,1857353519.0,992668.0
4072,Attack,4137498712.0,0.0,574942365.0,628402952.0,41463927.0,1507119207.0,2633167.0
4073,Benign,285266000.0,0.0,39818158.0,34178960.0,897012.0,336172632.0,63391.0
4074,Attack,3652609963.0,0.0,673797258.0,674374816.0,13719461.0,1344740076.0,533300.0
4075,Benign,3055712463.0,0.0,716304055.0,588039187.0,42249542.0,1218491915.0,2689126.0
4076,Attack,10237928937.0,0.0,2246489864.0,2000066404.0,59482141.0,4859719974.0,3000089.0
4077,Attack,6181889123.0,0.0,1353802788.0,1096566570.0,31050381.0,2677263857.0,2278279.0
4078,Attack,3200495710.0,0.0,1066926284.0,790531702.0,55542643.0,1461214868.0,4157668.0
4079,Attack,7471669441.0,0.0,1093076852.0,1022950495.0,17498674.0,1936938077.0,777737.0
4080,Benign,357294680.0,0.0,22553865.0,22253739.0,1267136.0,91789056.0,62791.0
4081,Attack,970474516.0,0.0,142707302.0,98297616.0,6202453.0,302297156.0,270087.0
4082,Attack,9446405438.0,1219.0,2708651253.0,2419451671.0,81496216.0,5388041722.0,4040137.0
4083,Attack,6956834834.0,0.0,1316496868.0,958966933.0,92507091.0,2954493637.0,4345509.0
4084,Benign,989415133.0,0.0,356192184.0,273340402.0,9786736.0,436292051.0,559701.0
4085,Attack,8281197222.0,0.0,2227537647.0,1975674101.0,51734304.0,3612492936.0,2472310.0
4086,Benign,3063672128.0,0.0,891784088.0,660740065.0,52172347.0,1645906632.0,2525132.0
4087,Attack,8275168599.0,0.0,1557714081.0,1520215172.0,45310511.0,3739135123.0,1830770.0
4088,Attack,4614786946.0,0.0,882883564.0,823768807.0,13475801.0,1615579781.0,689224.0
4089,Attack,5044136839.0,0.0,1574639088.0,1282529138.0,32532770.0,1780963869.0,1612455.0
4090,Attack,12489189182.0,0.0,2561949757.0,2378617314.0,83401290.0,5437478875.0,4142203.0
4091,Attack,4993522820.0,0.0,1043215135.0,903413439.0,45518306.0,1736382823.0,2884259.0
4092,Attack,5660743833.0,0.0,1454302505.0,1346247790.0,32121184.0,3042117136.0,1563076.0
4093,Attack,8939767168.0,0.0,1601647432.0,1352541614.0,46140093.0,3578888086.0,2104073.0
4094,Attack,6545927961.0,0.0,948936876.0,860861378.0,13218387.0,2529828621.0,499391.0
4095,Attack,2918150490.0,0.0,265028818.0,273970400.0,4595544.0,794161328.0,203147.0
4096,Attack,11681979532.0,1489.0,2299469004.0,2072815663.0,87179763.0,5079083923.0,4587859.0
4097,Attack,5592358698.0,0.0,1437165031.0,1182676843.0,81764646.0,3332440051.0,4978631.0
4098,Attack,7028191834.0,0.0,1401323310.0,1344333311.0,35322658.0,3341379651.0,1317734.0
4099,Attack,3477032510.0,0.0,802145764.0,597639170.0,34975464.0,2017558201.0,3737217.0
4100,Attack,739818478.0,0.0,100400236.0,313457581.0,5514936.0,440067847.0,654183.0
4101,Attack,10565490594.0,1455.0,2161389527.0,2118311647.0,89851281.0,4166568269.0,5394639.0
4102,Attack,4433726899.0,0.0,972216679.0,732900264.0,45259108.0,1921601549.0,4406428.0
4103,Attack,4805729985.0,0.0,790015867.0,773467101.0,10632598.0,1571736793.0,476590.0
4104,Attack,6450274390.0,1592.0,1939259678.0,1483891351.0,83708710.0,3337120674.0,4261392.0
4105,Benign,617105421.0,0.0,94531533.0,82532928.0,2088599.0,30569375.0,52006.0
4106,Benign,4173900597.0,0.0,1139054581.0,795373870.0,71711223.0,1956885099.0,3147898.0
4107,Attack,4967107632.0,0.0,1514683823.0,1478902893.0,72644700.0,2519932020.0,4596210.0
4108,Attack,5990940730.0,0.0,1321659298.0,1046587106.0,45371904.0,2965524916.0,2777257.0
4109,Attack,6001527562.0,1104.0,1505087463.0,1052502016.0,75088736.0,3071653517.0,4088185.0
4110,Attack,6045670945.0,0.0,1362667672.0,1113996006.0,55304678.0,2952799214.0,3789740.0
4111,Attack,3029120049.0,0.0,197830713.0,329425863.0,11281687.0,1003803932.0,516099.0
4112,Attack,2843407868.0,0.0,244935179.0,355016838.0,8373182.0,1155413774.0,639925.0
4113,Attack,3899510730.0,0.0,610767293.0,536103531.0,33944350.0,1829663016.0,1035337.0
4114,Attack,9523177514.0,1018.0,2720233824.0,2358936012.0,72844741.0,4871085467.0,3926800.0
4115,Attack,5602046976.0,0.0,751262461.0,654571677.0,13651035.0,2368820428.0,881089.0
4116,Attack,3952224162.0,0.0,1387176077.0,1348596108.0,21459493.0,1969976643.0,1068351.0
4117,Attack,10066475334.0,0.0,2034523444.0,1815984335.0,80410254.0,4031114216.0,2795251.0
4118,Attack,8121909787.0,0.0,1677975688.0,1670547532.0,44947595.0,3766527818.0,1849172.0
4119,Attack,6346966313.0,0.0,1421521109.0,1148853101.0,69548733.0,3029534312.0,4073074.0
4120,Benign,105472461.0,0.0,69245770.0,64379590.0,1009724.0,62316346.0,74149.0
4121,Benign,2906379940.0,0.0,847354986.0,607739470.0,46139830.0,1578638639.0,2737749.0
4122,Attack,10264423526.0,1502.0,2395150971.0,2322811129.0,89469413.0,5109697579.0,4243749.0
4123,Benign,2776411682.0,0.0,878826207.0,605725324.0,37666247.0,1573137220.0,2280004.0
4124,Attack,8408416909.0,0.0,1499462998.0,1657042586.0,43759228.0,3500321301.0,1937428.0
4125,Attack,9589180090.0,0.0,1557778965.0,1410090544.0,67717136.0,3675181349.0,3573598.0
4126,Attack,5315104276.0,0.0,1181472983.0,1032427921.0,29465753.0,2854918256.0,1698846.0
4127,Benign,3995086190.0,0.0,1034430722.0,788945167.0,62567783.0,2060137526.0,4150649.0
4128,Benign,159666507.0,0.0,30411492.0,30308712.0,1035370.0,156751327.0,274573.0
4129,Benign,2865099259.0,0.0,931014084.0,779729540.0,50386327.0,1489840104.0,2864580.0
4130,Attack,14952133174.0,1196.0,2037394952.0,1720076109.0,87302840.0,5027432693.0,4236832.0
4131,Benign,2776642205.0,0.0,779847729.0,571922673.0,47106139.0,1600094693.0,2541462.0
4132,Attack,2738217193.0,0.0,521547949.0,514073644.0,12756788.0,834467324.0,305923.0
4133,Attack,3961544650.0,0.0,905796029.0,635145578.0,37032617.0,1937484907.0,2695094.0
4134,Attack,8833299174.0,0.0,1858962889.0,1717751101.0,63751716.0,3680910467.0,5289839.0
4135,Benign,2781946375.0,0.0,886801212.0,620457192.0,35007210.0,1702111114.0,2248698.0
4136,Attack,8695270616.0,0.0,1269861537.0,1096935747.0,69317749.0,3410493541.0,2752165.0
4137,Attack,4862844747.0,0.0,739811158.0,711250194.0,12727255.0,1432237876.0,689589.0
4138,Attack,3826878055.0,0.0,508016347.0,517670034.0,6607842.0,1068559409.0,422749.0
4139,Attack,3767167750.0,0.0,729094955.0,661064046.0,15473071.0,1315517616.0,519504.0
4140,Attack,5533128869.0,0.0,766385843.0,730216492.0,13924128.0,2061687358.0,1113051.0
4141,Attack,11812311180.0,1524.0,2266204185.0,2152188443.0,86805450.0,5109666554.0,4693590.0
4142,Attack,6768851474.0,0.0,1669137366.0,1291051050.0,68327040.0,3151725265.0,4533160.0
4143,Attack,8999144966.0,0.0,1156195618.0,1094096662.0,24217830.0,3132063715.0,1269905.0
4144,Attack,6941266228.0,0.0,1503814388.0,1374919276.0,82802027.0,2643449514.0,4252172.0
4145,Benign,5034503632.0,1029.0,1413295529.0,1048271740.0,61135338.0,2151568527.0,3760799.0
4146,Attack,11708620765.0,1375.0,2589216868.0,2280843633.0,91773729.0,4887434591.0,4279160.0
4147,Attack,6740040067.0,1115.0,1553644279.0,1126868456.0,77416810.0,3410623280.0,4770693.0
4148,Attack,2841976939.0,0.0,403926200.0,403233196.0,1762484.0,879865316.0,289898.0
4149,Attack,7982923202.0,1383.0,1843559340.0,1548194961.0,75382280.0,3701190247.0,4103093.0
4150,Attack,5671466052.0,0.0,1455989356.0,981649895.0,71863983.0,2835848977.0,4971774.0
4151,Benign,862808200.0,0.0,181638872.0,176905157.0,1956262.0,365129945.0,95262.0
4152,Attack,6395295985.0,0.0,1364153010.0,1249313964.0,89343940.0,3112553175.0,5007794.0
4153,Benign,3235465160.0,0.0,657490581.0,539128663.0,43479769.0,1326015849.0,3064031.0
4154,Benign,2987019734.0,0.0,856987335.0,690130990.0,49278185.0,1481015656.0,2592454.0
4155,Attack,3868657370.0,0.0,708413220.0,481023770.0,53692747.0,1952066827.0,2788983.0
4156,Attack,2199903218.0,0.0,740183713.0,763482822.0,26025243.0,1176648009.0,1823435.0
4157,Attack,5216363096.0,0.0,1304002832.0,922709989.0,91981287.0,2648372920.0,4653457.0
4158,Attack,10880436170.0,0.0,2231989667.0,2074582805.0,59819171.0,4892543733.0,2343376.0
4159,Benign,136663382.0,0.0,44883957.0,42907655.0,999828.0,165562208.0,273822.0
4160,Attack,8486463595.0,0.0,1228953508.0,1062434583.0,59327206.0,3719126010.0,3514423.0
